kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4863369,K06465.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,4.24748886,5.956E-5,-5.956E-5,132.0562,0.0126,-0.0126,0.242,0.221,-0.242,3.053,0.422,-0.422,121.0,16.0,-16.0,1.01,0.26,-0.1,1079.0,,,319.94,236.75,-93.84,10.0,1,q1_q17_dr25_tce,5807.0,157.0,-192.0,4.524,0.042,-0.179,0.922,0.231,-0.093,298.38226,39.913521,15.146
4863753,K06466.01,,FALSE POSITIVE,FALSE POSITIVE,0.002,0,0,1,0,1.000012952,3.956E-6,-3.956E-6,131.7614,0.0038,-0.0038,0.097,0.366,-0.097,1.221,0.111,-0.111,36.0,4.5,-4.5,2.12,0.35,-0.7,2858.0,,,15781.19,6856.18,-9240.77,11.9,1,q1_q17_dr25_tce,5176.0,72.0,-103.0,3.534,0.224,-0.096,3.605,0.595,-1.189,298.47495,39.92321,11.942
4902030,K06467.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.878803439,1.29E-7,-1.29E-7,132.267269,1.22E-4,-1.22E-4,0.467,0.019,-0.023,2.74503,0.00815,-0.00815,410720.0,985.0,-985.0,51.97,2.19,-4.37,1347.0,,,775.9,184.06,-207.18,524.8,1,q1_q17_dr25_tce,4524.0,150.0,-150.0,4.566,0.06,-0.02,0.737,0.031,-0.062,283.61157,40.05624,15.929
4908495,K06468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.560158562,3.32E-7,-3.32E-7,132.368518,1.78E-4,-1.78E-4,0.712,0.065,-0.054,3.4248,0.0107,-0.0107,240160.0,615.0,-615.0,45.91,3.86,-4.72,1223.0,,,530.79,163.2,-152.6,459.9,1,q1_q17_dr25_tce,4926.0,133.0,-148.0,4.548,0.072,-0.044,0.749,0.063,-0.077,286.65768,40.02726,13.871
4912589,K06469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,34.188302705,1.132E-6,-1.132E-6,132.1423013,2.71E-5,-2.71E-5,0.957,0.013,-0.025,3.01179,0.00214,-0.00214,118440.0,0.1,-0.1,74.5,21.11,-25.76,660.0,,,44.91,38.29,-28.09,2594.9,1,q1_q17_dr25_tce,5757.0,172.0,-189.0,4.134,0.364,-0.182,1.345,0.381,-0.465,288.3205,40.000523,12.869
4914709,K06470.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,8.65303996,2.929E-5,-2.929E-5,136.66798,0.00308,-0.00308,0.369,0.085,-0.369,1.091,0.13,-0.13,497.0,46.6,-46.6,1.88,0.31,-0.18,764.0,,,80.51,43.77,-22.16,14.7,1,q1_q17_dr25_tce,5301.0,175.0,-159.0,4.528,0.051,-0.11,0.84,0.138,-0.08,289.08063,40.026791,15.639
4914737,K06471.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,8.65311903,6.039E-5,-6.039E-5,134.30128,0.00627,-0.00627,0.701,0.25,-0.457,1.273,0.365,-0.365,206.8,41.7,-41.7,0.85,0.03,-0.05,493.0,,,13.95,2.36,-2.44,8.9,1,q1_q17_dr25_tce,3929.0,70.0,-78.0,4.705,0.027,-0.02,0.55,0.024,-0.03,289.08875,40.018162,15.109
5471141,K06584.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,1,12.4253812,2.692E-4,-2.692E-4,141.5493,0.0208,-0.0208,0.1583,0.3006,-0.1583,19.781,0.694,-0.694,115.3,5.1,-5.1,1.14,0.53,-0.13,823.0,,,108.46,150.44,-33.69,26.8,1,q1_q17_dr24_tce,5925.0,161.0,-197.0,4.412,0.071,-0.071,1.066,0.495,-0.119,297.57599,40.61364,13.854
5471328,K06585.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,12.42555999,7.715E-5,-7.715E-5,133.96829,0.00616,-0.00616,0.9066,0.0029,-0.0055,28.083,0.263,-0.263,2964.8,25.4,-25.4,4.72,0.69,-0.47,599.0,,,30.49,16.14,-8.8,122.0,4,q1_q17_dr24_tce,4922.0,187.0,-159.0,4.576,0.061,-0.061,0.704,0.104,-0.07,297.62177,40.604099,15.902
5471415,K06586.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4257442,1.374E-4,-1.374E-4,141.52382,0.00929,-0.00929,0.963,0.041,-0.056,29.122,0.335,-0.335,936.0,25.8,-25.8,8.43,1.86,-2.27,1551.0,,,1369.63,867.41,-766.45,49.6,1,q1_q17_dr25_tce,8691.0,205.0,-410.0,4.072,0.171,-0.14,2.193,0.482,-0.59,297.64334,40.62252,12.625
5471480,K06587.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,12.4254241,3.351E-4,-3.351E-4,141.5418,0.0228,-0.0228,0.938,0.033,-0.627,24.98,1.0,-1.0,378.9,12.3,-12.3,2.17,0.53,-0.22,755.0,,,76.9,54.83,-22.87,36.0,1,q1_q17_dr25_tce,5853.0,157.0,-192.0,4.529,0.042,-0.168,0.895,0.216,-0.093,297.66238,40.68774,15.71
5475712,K06588.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.991884392,5.1E-7,-5.1E-7,134.175892,1.4E-4,-1.4E-4,0.496,0.003,-0.003,7.5583,0.0104,-0.0104,123880.0,126.0,-126.0,40.11,11.88,-5.09,1486.0,,,1154.88,984.37,-382.63,1280.3,1,q1_q17_dr25_tce,6596.0,163.0,-212.0,4.4,0.067,-0.202,1.094,0.324,-0.139,298.57382,40.676601,13.28
5479973,K06589.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.795273026,4.3E-7,-4.3E-7,131.870391,1.99E-4,-1.99E-4,0.935,0.016,-0.012,7.3232,0.0141,-0.0141,125420.0,176.0,-176.0,55.26,17.42,-5.78,1642.0,,,1714.88,1593.58,-537.9,877.8,1,q1_q17_dr25_tce,6363.0,176.0,-242.0,4.456,0.054,-0.202,1.012,0.319,-0.106,299.38046,40.694759,14.889
5513822,K06590.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,0.755109271,7.604E-6,-7.604E-6,131.81838,0.00867,-0.00867,0.4041,0.0772,-0.404,2.619,0.272,-0.272,23.2,2.5,-2.5,0.47,0.19,-0.07,1961.0,,,3494.52,4235.46,-1188.59,12.9,1,q1_q17_dr24_tce,5606.0,161.0,-130.0,4.39,0.134,-0.134,0.962,0.39,-0.143,284.32294,40.71521,13.292
5513833,K06591.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.755101141,6.114E-6,-6.114E-6,131.8211,0.00811,-0.00811,0.523,0.004,-0.491,3.371,0.238,-0.238,76.7,7.1,-7.1,0.19,0.02,-0.02,680.0,,,50.92,20.28,-12.1,13.4,1,q1_q17_dr25_tce,3256.0,39.0,-29.0,5.071,0.044,-0.044,0.207,0.032,-0.023,284.33002,40.736401,15.237
6471229,K06719.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.75251585,3.349E-5,-3.349E-5,132.7544,0.0242,-0.0242,0.738,0.228,-0.493,3.489,0.534,-0.534,125.9,10.0,-10.0,1.02,0.28,-0.08,1447.0,,,1035.27,814.93,-256.53,14.2,1,q1_q17_dr25_tce,5952.0,160.0,-160.0,4.554,0.033,-0.176,0.844,0.226,-0.071,299.16608,41.863049,13.978
6471230,K06720.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.752450163,,,132.8015023,,,0.728,,,3.0255,,,55.5,,,0.79,0.22,-0.14,1552.0,,,1372.36,1103.89,-550.1,3.4,1,q1_q17_dr25_tce,5779.0,158.0,-158.0,4.364,0.18,-0.198,0.99,0.27,-0.18,299.16617,41.861912,13.294
6521174,K06721.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,8.27923132,7.245E-5,-7.245E-5,133.81711,0.00751,-0.00751,0.187,0.265,-0.187,2.355,0.204,-0.204,164.9,17.6,-17.6,1.08,0.28,-0.09,815.0,,,104.49,80.32,-26.45,10.9,1,q1_q17_dr25_tce,5631.0,152.0,-169.0,4.557,0.032,-0.168,0.847,0.221,-0.069,291.42236,41.978939,15.197
6521542,K06722.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.212877035,1.05E-7,-1.05E-7,132.682428,3.91E-5,-3.91E-5,0.518,0.005,-0.005,4.66961,0.00119,-0.00119,376200.0,65.4,-65.4,69.18,19.37,-10.45,1507.0,,,1221.98,1005.08,-451.78,2731.0,1,q1_q17_dr25_tce,6153.0,166.0,-203.0,4.405,0.105,-0.195,1.0,0.28,-0.151,291.52811,41.915958,14.28
6522353,K06723.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,0.845097627,5.517E-6,-5.517E-6,132.12136,0.00568,-0.00568,0.717,0.248,-0.483,1.873,0.219,-0.219,86.5,9.6,-9.6,0.78,0.14,-0.05,1584.0,,,1496.92,874.83,-356.37,10.7,1,q1_q17_dr25_tce,5252.0,184.0,-184.0,4.593,0.022,-0.12,0.783,0.137,-0.049,291.79865,41.963551,15.685
6522750,K06724.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.445640466,7.24E-7,-7.24E-7,135.7462627,3.44E-5,-3.44E-5,0.588,0.004,-0.006,6.08966,0.00131,-0.00131,334160.0,42.8,-42.8,63.46,9.0,-3.83,682.0,,,51.15,19.22,-8.62,4093.9,1,q1_q17_dr25_tce,5759.0,78.0,-86.0,4.481,0.04,-0.12,0.945,0.134,-0.057,291.92892,41.956371,11.23
6523216,K06725.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.313157391,7.8E-7,-7.8E-7,138.2205171,4.47E-5,-4.47E-5,0.004,0.008,-0.004,8.90236,0.00138,-0.00138,21567.0,5.8,-5.8,34.98,8.04,-8.05,1144.0,,,404.48,240.82,-178.65,4262.9,1,q1_q17_dr25_tce,5750.0,77.0,-86.0,3.703,0.162,-0.108,2.379,0.547,-0.547,292.08383,41.915031,13.254
6531485,K06726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,0.676990194,3.7E-8,-3.7E-8,131.8017098,4.64E-5,-4.64E-5,1.223,0.043,-0.044,1.69459,0.00303,-0.00303,20506.0,8.7,-8.7,37.5,9.79,-3.26,1919.0,,,3192.15,2455.01,-835.89,997.0,1,q1_q17_dr25_tce,5813.0,157.0,-174.0,4.568,0.044,-0.176,0.816,0.213,-0.071,294.58789,41.914261,15.553
6531801,K06727.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.515875396,1.393E-6,-1.393E-6,131.7013,0.00203,-0.00203,0.95,0.008,-0.0073,1.21,1.7,-1.7,1773.0,218.0,-218.0,7.22,4.59,-1.07,3189.0,,,24441.1,50553.64,-9657.3,9.1,3,q1_q17_dr24_tce,7229.0,254.0,-320.0,4.278,0.087,-0.087,1.38,0.876,-0.205,294.67725,41.90464,13.591
7281356,K06853.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,2.83401711,3.323E-5,-3.323E-5,133.5005,0.019,-0.019,0.2794,0.1708,-0.2794,5.938,0.885,-0.885,84.2,8.0,-8.0,0.93,0.41,-0.09,1381.0,,,859.57,1116.06,-249.35,11.5,2,q1_q17_dr24_tce,6247.0,167.0,-210.0,4.458,0.051,-0.051,1.002,0.439,-0.098,291.56744,42.856178,15.036
7281399,K06854.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566803996,3.416E-6,-3.416E-6,131.80782,0.0048,-0.0048,0.123,0.357,-0.123,3.399,0.147,-0.147,141.6,8.3,-8.3,0.64,0.06,-0.06,1350.0,,,786.1,256.47,-207.59,23.4,1,q1_q17_dr25_tce,4373.0,118.0,-144.0,4.722,0.036,-0.05,0.544,0.05,-0.045,291.58347,42.830051,15.989
7281410,K06855.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.56681118,,,131.7883893,,,,,,2.06,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,291.58682,42.890133,11.58
7281616,K06856.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566799927,4.907E-6,-4.907E-6,131.83464,0.00505,-0.00505,0.188,0.378,-0.188,4.71,0.555,-0.555,145.1,9.1,-9.1,0.77,0.1,-0.05,1649.0,,,1738.27,764.44,-377.92,28.9,1,q1_q17_dr25_tce,5092.0,151.0,-151.0,4.671,0.028,-0.077,0.645,0.085,-0.039,291.64725,42.861191,15.888
7281699,K06857.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566786121,4.835E-6,-4.835E-6,131.8363,0.0102,-0.0102,0.591,0.366,-0.351,3.404,0.521,-0.521,81.8,9.4,-9.4,0.79,0.2,-0.07,1984.0,,,3678.65,2815.71,-1064.38,14.0,1,q1_q17_dr25_tce,5603.0,186.0,-186.0,4.556,0.032,-0.168,0.846,0.207,-0.083,291.68314,42.884411,15.768
7282008,K06858.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.56679797,1.179E-5,-1.179E-5,131.841,0.0175,-0.0175,0.176,0.321,-0.176,4.503,0.738,-0.738,72.6,10.9,-10.9,0.65,0.1,-0.05,1799.0,,,2467.38,1325.6,-626.41,14.0,1,q1_q17_dr25_tce,5230.0,184.0,-184.0,4.594,0.026,-0.104,0.777,0.122,-0.056,291.77713,42.845871,15.877
7285616,K06859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.566802891,3.546E-6,-3.546E-6,131.79487,0.00496,-0.00496,0.628,0.33,-0.397,1.861,0.161,-0.161,49.2,4.5,-4.5,1.29,0.38,-0.41,3111.0,,,22107.66,18952.8,-13350.03,14.4,1,q1_q17_dr25_tce,6487.0,179.0,-247.0,4.08,0.252,-0.168,1.748,0.508,-0.559,292.91879,42.850082,12.982
8178616,K06984.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.01884975,1.274E-5,-1.274E-5,132.0857,0.0124,-0.0124,0.2737,0.2077,-0.2736,3.233,0.459,-0.459,30.9,3.0,-3.0,0.47,0.15,-0.04,1754.0,,,2238.64,2145.25,-527.24,14.8,1,q1_q17_dr24_tce,6068.0,141.0,-173.0,4.568,0.028,-0.028,0.829,0.279,-0.061,296.06284,44.018822,13.948
8183389,K06986.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,32.440339204,1.734E-6,-1.734E-6,142.2555263,4.24E-5,-4.24E-5,0.645,0.01,-0.018,4.50984,0.00165,-0.00165,287600.0,74.1,-74.1,44.56,4.29,-4.29,448.0,,,9.52,3.35,-2.63,2177.0,1,q1_q17_dr25_tce,5081.0,151.0,-151.0,4.578,0.077,-0.044,0.696,0.067,-0.067,297.3703,44.09877,15.854
8192861,K06987.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,0.552141897,4.102E-6,-4.102E-6,131.77199,0.00616,-0.00616,1.091,0.014,-0.0895,4.985,0.681,-0.681,105.6,50.2,-50.2,10.04,4.07,-1.0,2206.0,,,5602.43,6684.53,-1540.33,42.8,1,q1_q17_dr24_tce,5952.0,159.0,-164.0,4.486,0.059,-0.059,0.904,0.366,-0.09,299.71408,44.037189,13.866
8193315,K06988.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.62387291,1.31E-7,-1.31E-7,134.0049825,4.13E-5,-4.13E-5,0.49,0.004,-0.003,4.61248,0.00147,-0.00147,232470.0,131.0,-131.0,74.23,22.73,-15.15,1790.0,,,2430.91,2202.4,-1115.65,2607.6,1,q1_q17_dr25_tce,6728.0,189.0,-260.0,4.206,0.149,-0.182,1.46,0.447,-0.298,299.82968,44.040359,13.7
8195877,K06989.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.75509861,1.56E-7,-1.56E-7,131.962107,1.7E-4,-1.7E-4,1.091,0.255,-0.064,2.6423,0.0106,-0.0106,60334.0,154.0,-154.0,60.74,16.73,-18.38,2359.0,,,7285.15,6050.29,-4108.89,385.4,2,q1_q17_dr25_tce,6038.0,181.0,-163.0,4.206,0.276,-0.184,1.213,0.334,-0.367,300.5683,44.029549,13.441
8196180,K06990.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,3.671661096,1.45E-7,-1.45E-7,132.0909174,3.21E-5,-3.21E-5,0.923,0.001,0.0,4.29947,0.00188,-0.00188,129240.0,12.2,-12.2,105.82,28.37,-34.64,1967.0,,,3539.43,2821.12,-2192.41,3152.6,1,q1_q17_dr25_tce,7343.0,207.0,-311.0,4.02,0.273,-0.147,1.94,0.52,-0.635,300.63577,44.053398,12.814
8210721,K06991.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,22.673145675,6.675E-6,-6.675E-6,138.145641,2.2E-4,-2.2E-4,0.605,0.007,-0.001,6.6324,0.0145,-0.0145,65411.0,86.6,-86.6,30.92,8.9,-7.3,684.0,,,51.67,43.71,-24.63,912.0,1,q1_q17_dr25_tce,5619.0,152.0,-152.0,4.269,0.225,-0.184,1.153,0.332,-0.272,281.0105,44.15377,14.274
8977176,K07119.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.50948306,6.338E-5,-6.338E-5,132.0386,0.0645,-0.0645,0.3535,0.2048,-0.3535,3.14,1.1,-1.1,74.6,15.1,-15.1,1.22,0.47,-0.34,3024.0,,,19778.63,22494.45,-10738.61,8.0,1,q1_q17_dr24_tce,6344.0,186.0,-188.0,4.091,0.289,-0.289,1.39,0.528,-0.392,298.87738,45.203979,13.545
9001468,K07120.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,17.329965871,2.147E-6,-2.147E-6,142.727156,1.03E-4,-1.03E-4,0.705,0.024,-0.024,8.43812,0.00591,-0.00591,252720.0,148.0,-148.0,42.58,4.05,-4.06,548.0,,,21.34,7.77,-5.86,1938.7,1,q1_q17_dr25_tce,5079.0,166.0,-151.0,4.588,0.072,-0.048,0.683,0.065,-0.065,282.76163,45.398521,15.2
9005854,K07121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.890227354,8.63E-7,-8.63E-7,131.678589,3.65E-4,-3.65E-4,0.957,0.214,-0.116,3.855,0.0238,-0.0238,112260.0,522.0,-522.0,42.05,7.17,-3.29,1236.0,,,551.66,297.99,-136.14,252.0,1,q1_q17_dr25_tce,5356.0,159.0,-159.0,4.589,0.035,-0.119,0.78,0.133,-0.061,285.03131,45.380451,15.569
9007918,K07122.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.387206724,8.6E-8,-8.6E-8,132.8469146,5.09E-5,-5.09E-5,0.856,0.002,-0.05,3.82527,0.00281,-0.00281,151430.0,45.7,-45.7,103.41,31.45,-25.71,2619.0,,,11126.98,9998.04,-5757.38,1752.6,1,q1_q17_dr25_tce,7207.0,201.0,-277.0,4.06,0.198,-0.162,1.894,0.576,-0.471,286.00845,45.35603,11.658
9007953,K07123.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.38718209,3.59E-5,-3.59E-5,132.8579,0.0223,-0.0223,0.28,0.173,-0.28,2.595,0.849,-0.849,45.5,8.5,-8.5,0.68,0.2,-0.08,1707.0,,,2011.41,1767.49,-655.72,7.2,1,q1_q17_dr25_tce,6122.0,171.0,-214.0,4.471,0.062,-0.2,0.996,0.296,-0.118,286.0213,45.343681,14.718
9024857,K07124.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,35.026564845,1.815E-6,-1.815E-6,160.6019871,4.29E-5,-4.29E-5,0.777,0.019,-0.015,2.90121,0.00386,-0.00386,120250.0,117.0,-117.0,34.88,8.1,-2.71,489.0,,,13.56,9.6,-3.22,1607.2,1,q1_q17_dr25_tce,5546.0,166.0,-149.0,4.575,0.038,-0.152,0.81,0.188,-0.063,292.87848,45.344372,15.496
9029486,K07126.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.138580493,1.42E-7,-1.42E-7,132.330622,3.73E-5,-3.73E-5,0.619,0.101,-0.07,4.16343,0.00113,-0.00113,233340.0,131.0,-131.0,59.24,17.56,-11.71,1281.0,,,635.61,553.58,-269.08,2387.8,1,q1_q17_dr25_tce,5593.0,152.0,-152.0,4.311,0.195,-0.195,1.083,0.321,-0.214,294.47293,45.389721,13.63
9906802,K07250.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,9.26147679,,,135.1085808,,,,,,1.77,,,,,,,,,,,,,,,,1,q1_q17_dr24_tce,,,,,,,,,,297.61273,46.738949,14.874
9906841,K07251.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,581.0723,0.01742,-0.01742,371.0249,0.0232,-0.0232,88.7243,12.25,-25.75,15.81,1.3,-1.3,1364.2,95.7,-95.7,161858.0,5884.0,-72650.0,639.0,,,39.36,6.71,-30.0,15.9,1,q1_q17_dr24_tce,5026.0,109.0,-298.0,2.504,0.033,-0.033,16.891,0.614,-7.582,297.62296,46.75386,12.282
9913481,K07253.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.50474265,8.24E-7,-8.24E-7,133.319536,1.87E-4,-1.87E-4,1.049,0.055,-0.045,8.2852,0.0106,-0.0106,88625.0,109.0,-109.0,200.24,33.12,-105.9,2689.0,,,12355.55,6370.99,-10044.66,977.2,1,q1_q17_dr25_tce,7624.0,212.0,-318.0,3.622,0.476,-0.084,3.682,0.609,-1.948,299.58655,46.765541,10.862
9913798,K07254.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.14344093,3.6E-7,-3.6E-7,133.497247,1.34E-4,-1.34E-4,0.686,0.033,-0.006,3.9741,0.0111,-0.0111,133320.0,352.0,-352.0,28.69,2.87,-2.09,1033.0,,,269.48,97.37,-64.32,645.9,1,q1_q17_dr25_tce,4817.0,144.0,-144.0,4.624,0.028,-0.056,0.7,0.07,-0.051,299.68179,46.735352,14.945
9934208,K07256.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,9.058487716,5.19E-7,-5.19E-7,137.3378842,4.73E-5,-4.73E-5,0.213,0.047,-0.012,4.14334,0.00331,-0.00331,127970.0,77.2,-77.2,20.51,1.61,-2.0,547.0,,,21.15,6.57,-5.92,2098.9,1,q1_q17_dr25_tce,4340.0,131.0,-131.0,4.671,0.058,-0.027,0.573,0.045,-0.056,282.54208,46.856628,15.507
9936698,K07257.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.856085147,3.54E-6,-3.54E-6,133.39298,0.00162,-0.00162,0.841,0.025,-0.022,4.5776,0.0116,-0.0116,173840.0,482.0,-482.0,88.52,26.28,-21.52,1739.0,,,2164.0,1905.55,-1106.98,422.1,1,q1_q17_dr25_tce,6604.0,187.0,-258.0,4.178,0.162,-0.18,1.526,0.453,-0.371,284.06732,46.809582,14.045
10867017,K07384.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.876941133,5.647E-6,-5.647E-6,132.26899,0.00447,-0.00447,0.386,0.071,-0.386,1.296,0.198,-0.198,73.5,7.4,-7.4,0.85,0.25,-0.08,1938.0,,,3332.14,2880.65,-977.21,12.3,1,q1_q17_dr25_tce,6018.0,168.0,-210.0,4.485,0.05,-0.2,0.975,0.285,-0.095,294.21442,48.258179,14.978
10909274,K07385.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,39.238141571,7.223E-6,-7.223E-6,148.651652,1.44E-4,-1.44E-4,0.459,0.009,-0.007,6.07183,0.00884,-0.00884,439210.0,512.0,-512.0,90.93,20.86,-10.39,656.0,,,43.69,28.43,-13.63,969.3,1,q1_q17_dr25_tce,6599.0,147.0,-213.0,4.35,0.06,-0.14,1.234,0.283,-0.141,285.97623,48.320782,12.153
10920813,K07386.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,53.7406575,2.017E-5,-2.017E-5,209.294733,2.86E-4,-2.86E-4,0.386,0.001,-0.002,47.2475,0.0225,-0.0225,116720.0,40.7,-40.7,25.44,3.62,-2.42,398.0,,,5.93,3.07,-1.71,3568.1,1,q1_q17_dr25_tce,5288.0,202.0,-184.0,4.577,0.056,-0.077,0.737,0.105,-0.07,292.21005,48.315643,13.756
10923260,K07387.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,7.436016459,1.236E-6,-1.236E-6,136.518226,1.38E-4,-1.38E-4,0.433,0.017,-0.017,4.16284,0.00842,-0.00842,106530.0,184.0,-184.0,31.39,9.78,-3.27,968.0,,,207.61,186.22,-63.21,742.1,1,q1_q17_dr25_tce,6214.0,153.0,-219.0,4.501,0.054,-0.216,0.933,0.291,-0.097,293.34525,48.382301,14.546
10924400,K07388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.750737313,4.807E-6,-4.807E-6,131.82143,0.00606,-0.00606,0.463,0.016,-0.447,1.712,0.171,-0.171,38.8,3.9,-3.9,0.48,0.04,-0.02,1603.0,,,1558.69,387.19,-198.44,13.4,1,q1_q17_dr25_tce,5151.0,72.0,-92.0,4.602,0.01,-0.07,0.761,0.066,-0.024,293.82587,48.34436,12.306
10936427,K07390.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,14.361021578,1.962E-6,-1.962E-6,138.842986,1.11E-4,-1.11E-4,0.003,0.0,-0.003,13.2895,0.00588,-0.00588,459880.0,212.0,-212.0,45.9,4.4,-3.91,594.0,,,29.44,10.33,-7.34,2599.0,1,q1_q17_dr25_tce,5229.0,156.0,-140.0,4.607,0.072,-0.048,0.668,0.064,-0.057,298.34381,48.335892,14.419
10937609,K07391.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.570431263,4.97E-7,-4.97E-7,133.189517,1.54E-4,-1.54E-4,1.054,0.027,-0.03,5.49699,0.00895,-0.00895,76826.0,106.0,-106.0,50.18,15.77,-5.27,1411.0,,,936.9,863.42,-272.87,822.9,1,q1_q17_dr25_tce,6244.0,169.0,-188.0,4.473,0.054,-0.216,0.971,0.305,-0.102,298.74158,48.326962,13.43
10965963,K07392.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.64024496,3.83E-7,-3.83E-7,132.775862,4.65E-5,-4.65E-5,0.756,0.01,-0.011,6.03491,0.00213,-0.00213,224330.0,56.0,-56.0,74.4,21.73,-14.45,1114.0,,,364.44,315.41,-156.45,2941.0,1,q1_q17_dr25_tce,6085.0,171.0,-193.0,4.293,0.153,-0.187,1.215,0.355,-0.236,286.61066,48.479729,13.881
