kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9415108,K02121.01,Kepler-1108 b,CONFIRMED,CANDIDATE,0.0,0,0,0,0,4.51005082,1.529E-5,-1.529E-5,134.56954,0.00287,-0.00287,0.115,0.354,-0.115,2.1533,0.0872,-0.0872,294.8,16.1,-16.1,1.74,0.24,-0.24,1063.0,,,301.74,112.58,-89.14,21.5,1,q1_q17_dr25_tce,5362.0,80.0,-72.0,4.352,0.144,-0.108,1.032,0.142,-0.142,296.04233,45.985142,14.979
4262581,K02122.01,Kepler-1109 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.6468519,2.27E-4,-2.27E-4,161.46355,0.00486,-0.00486,0.008,0.452,-0.008,6.344,0.133,-0.133,427.4,15.8,-15.8,5.37,0.81,-1.9,787.0,,,90.85,36.5,-55.31,31.0,1,q1_q17_dr25_tce,5443.0,76.0,-87.0,3.74,0.255,-0.085,2.652,0.402,-0.939,291.64624,39.396629,14.288
8591693,K02123.01,Kepler-1796 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,29.4557841,1.187E-4,-1.187E-4,154.17062,0.00291,-0.00291,0.018,0.426,-0.018,3.451,0.101,-0.101,533.8,23.0,-23.0,2.19,0.68,-0.22,598.0,,,30.3,27.31,-8.93,26.6,1,q1_q17_dr25_tce,6036.0,162.0,-198.0,4.491,0.052,-0.208,0.949,0.292,-0.097,301.54297,44.60561,14.385
4833421,K00232.01,Kepler-122 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,12.466004437,5.544E-6,-5.544E-6,134.003258,3.76E-4,-3.76E-4,0.209,0.094,-0.209,5.0066,0.0198,-0.0198,2232.1,8.1,-8.1,5.65,0.89,-0.9,897.0,,,152.76,69.26,-53.05,304.6,1,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
8282651,K02193.01,Kepler-1136 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.361724472,3.492E-6,-3.492E-6,133.23932,0.0012,-0.0012,0.009,0.457,-0.009,1.2167,0.0423,-0.0423,587.0,19.9,-19.9,1.53,0.11,-0.14,922.0,,,170.59,49.25,-46.39,34.6,1,q1_q17_dr25_tce,4478.0,133.0,-133.0,4.615,0.052,-0.024,0.651,0.046,-0.061,284.10779,44.245811,15.658
3548044,K02194.01,Kepler-371 b,CONFIRMED,CANDIDATE,0.991,0,0,0,0,34.7630543,2.132E-4,-2.132E-4,161.74217,0.00531,-0.00531,0.731,0.204,-0.511,4.309,0.134,-0.134,293.7,13.2,-13.2,1.75,0.23,-0.22,554.0,,,22.23,8.51,-6.6,24.0,1,q1_q17_dr25_tce,5670.0,113.0,-102.0,4.387,0.138,-0.092,0.95,0.124,-0.124,292.32645,38.657581,13.865
11401767,K02195.01,Kepler-372 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,20.0545282,1.496E-4,-1.496E-4,136.56587,0.00561,-0.00561,0.939,0.023,-0.69,7.173,0.129,-0.129,305.4,11.8,-11.8,2.63,0.44,-0.29,755.0,,,76.97,33.59,-19.66,26.9,1,q1_q17_dr25_tce,6056.0,81.0,-90.0,4.332,0.08,-0.12,1.209,0.202,-0.134,291.2562,49.258949,14.881
10909127,K02200.01,Kepler-1138 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.17059731,1.001E-5,-1.001E-5,132.67813,0.0025,-0.0025,0.793,0.124,-0.55,1.6686,0.0835,-0.0835,325.4,19.3,-19.3,1.69,0.18,-0.06,1080.0,,,321.28,92.7,-41.96,20.1,1,q1_q17_dr25_tce,5431.0,81.0,-81.0,4.563,0.011,-0.088,0.843,0.086,-0.033,285.89923,48.307301,15.353
3661886,K02279.01,Kepler-377 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.0142622,1.497E-4,-1.497E-4,132.52245,0.00487,-0.00487,0.009,0.443,-0.009,5.385,0.126,-0.126,287.6,12.1,-12.1,2.0,0.31,-0.28,677.0,,,49.65,21.43,-15.73,25.5,1,q1_q17_dr25_tce,5949.0,107.0,-119.0,4.303,0.12,-0.108,1.184,0.183,-0.165,295.422,38.735691,13.86
3661886,K02279.02,Kepler-377 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,12.50945798,7.469E-5,-7.469E-5,136.99217,0.0046,-0.0046,0.626,0.335,-0.42,3.479,0.145,-0.145,155.3,10.8,-10.8,1.54,0.24,-0.21,875.0,,,138.54,59.79,-43.89,16.0,2,q1_q17_dr25_tce,5949.0,107.0,-119.0,4.303,0.12,-0.108,1.184,0.183,-0.165,295.422,38.735691,13.86
2439243,K02280.01,Kepler-1172 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,26.0203329,1.869E-4,-1.869E-4,154.5286,0.00624,-0.00624,0.704,0.054,-0.494,4.965,0.147,-0.147,1164.4,55.7,-55.7,4.53,0.71,-0.87,675.0,,,49.09,20.71,-18.78,23.7,1,q1_q17_dr25_tce,5624.0,84.0,-75.0,4.218,0.188,-0.101,1.244,0.196,-0.24,290.47452,37.766602,15.889
9221517,K02281.01,Kepler-1173 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,0.769854899,1.243E-6,-1.243E-6,132.51944,0.00126,-0.00126,0.705,0.24,-0.494,1.0243,0.0449,-0.0449,109.6,4.9,-4.9,0.93,0.12,-0.07,1650.0,,,1756.8,768.41,-413.59,28.7,1,q1_q17_dr25_tce,5173.0,155.0,-139.0,4.55,0.039,-0.091,0.822,0.107,-0.063,293.1311,45.663551,13.829
6751874,K02282.01,Kepler-1174 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.89226333,2.626E-5,-2.626E-5,132.4644,0.00283,-0.00283,0.061,0.387,-0.061,2.4921,0.0997,-0.0997,214.4,11.1,-11.1,2.13,0.34,-0.42,1156.0,,,422.14,176.38,-162.47,22.4,1,q1_q17_dr25_tce,5862.0,79.0,-79.0,4.148,0.176,-0.095,1.463,0.233,-0.284,281.83145,42.298908,14.207
10863608,K02368.01,Kepler-1210 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,8.07127043,5.172E-5,-5.172E-5,137.76604,0.00577,-0.00577,0.271,0.192,-0.271,2.393,0.156,-0.156,318.2,22.3,-22.3,1.53,0.42,-0.14,856.0,,,126.94,103.13,-34.34,16.9,1,q1_q17_dr25_tce,5766.0,155.0,-172.0,4.517,0.06,-0.18,0.853,0.236,-0.079,292.83215,48.21936,15.553
5602588,K02369.01,Kepler-1211 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,11.01819178,7.244E-5,-7.244E-5,139.87858,0.00595,-0.00595,0.883,0.016,-0.626,4.635,0.148,-0.148,545.7,26.8,-26.8,2.64,0.82,-0.27,840.0,,,117.97,107.68,-35.55,22.0,1,q1_q17_dr25_tce,6075.0,168.0,-210.0,4.486,0.052,-0.208,0.969,0.3,-0.1,285.72079,40.85696,15.832
11288051,K00241.02,Kepler-124 d,CONFIRMED,CANDIDATE,0.982,0,0,0,0,30.9505927,2.187E-4,-2.187E-4,153.84507,0.00547,-0.00547,0.958,0.015,-0.665,5.394,0.208,-0.208,301.4,14.2,-14.2,1.51,0.11,-0.05,428.0,,,7.91,1.86,-1.14,23.2,2,q1_q17_dr25_tce,4983.0,100.0,-100.0,4.66,0.017,-0.052,0.651,0.044,-0.024,286.75278,49.064911,14.139
9405595,K02125.01,Kepler-1797 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.3593589,1.278E-4,-1.278E-4,144.01826,0.00451,-0.00451,0.94,0.012,-0.651,5.389,0.187,-0.187,570.1,24.5,-24.5,2.98,0.99,-0.33,684.0,,,51.68,50.36,-16.41,25.9,1,q1_q17_dr25_tce,6244.0,169.0,-225.0,4.46,0.054,-0.216,1.009,0.335,-0.112,292.46429,45.968288,15.347
3546060,K02126.01,Kepler-1110 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.69310837,3.035E-5,-3.035E-5,134.53003,0.00286,-0.00286,0.534,0.009,-0.466,2.734,0.0772,-0.0772,1130.7,40.6,-40.6,2.12,0.18,-0.19,609.0,,,32.4,11.71,-9.09,30.4,1,q1_q17_dr25_tce,4818.0,173.0,-173.0,4.639,0.059,-0.036,0.618,0.054,-0.054,291.80801,38.6227,15.914
4144576,K02202.01,Kepler-1139 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.813166357,1.399E-6,-1.399E-6,131.82536,0.00149,-0.00149,0.06,0.399,-0.06,1.4122,0.0501,-0.0501,173.5,6.2,-6.2,1.14,0.1,-0.06,1693.0,,,1945.44,463.14,-317.76,34.8,1,q1_q17_dr25_tce,5237.0,73.0,-84.0,4.5,0.048,-0.072,0.887,0.073,-0.049,287.94562,39.230572,14.113
8494542,K02204.01,Kepler-1807 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,10.86062378,3.956E-5,-3.956E-5,136.65957,0.00301,-0.00301,0.261,0.188,-0.261,2.2874,0.0856,-0.0856,189.6,10.6,-10.6,2.09,0.59,-0.59,1108.0,,,356.24,294.78,-195.5,20.7,1,q1_q17_dr25_tce,6455.0,175.0,-214.0,4.125,0.252,-0.168,1.496,0.421,-0.421,291.54941,44.52729,13.957
9992325,K02205.01,Kepler-1140 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.08632177,9.922E-5,-9.922E-5,148.20086,0.0029,-0.0029,0.802,0.152,-0.59,2.236,0.117,-0.117,1041.7,69.1,-69.1,2.78,0.26,-0.28,500.0,,,14.78,5.57,-4.35,18.0,1,q1_q17_dr25_tce,4973.0,181.0,-161.0,4.537,0.071,-0.052,0.768,0.071,-0.079,281.69397,46.946449,15.464
9945370,K02285.01,Kepler-1175 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,37.9456138,2.107E-4,-2.107E-4,134.78331,0.00459,-0.00459,0.263,0.19,-0.263,4.093,0.127,-0.127,1032.9,49.3,-49.3,2.79,0.84,-0.23,515.0,,,16.61,14.79,-4.17,24.0,1,q1_q17_dr25_tce,5861.0,157.0,-174.0,4.546,0.037,-0.2,0.865,0.263,-0.07,289.1427,46.812889,15.939
8973129,K02286.01,Kepler-1176 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,24.1738244,1.243E-4,-1.243E-4,135.62471,0.00445,-0.00445,0.251,0.209,-0.251,3.056,0.117,-0.117,532.6,28.7,-28.7,2.21,0.26,-0.19,595.0,,,29.69,9.5,-6.38,21.5,1,q1_q17_dr25_tce,5468.0,73.0,-82.0,4.427,0.09,-0.09,0.968,0.115,-0.084,297.91974,45.274158,15.056
12505654,K02353.01,Kepler-1829 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.186737262,7.369E-6,-7.369E-6,134.99509,0.0012,-0.0012,0.825,0.038,-0.568,0.8023,0.0521,-0.0521,712.7,39.9,-39.9,2.4,0.38,-0.17,860.0,,,129.37,65.71,-30.84,25.7,1,q1_q17_dr25_tce,5230.0,158.0,-158.0,4.594,0.032,-0.104,0.777,0.122,-0.056,288.66449,51.498421,14.988
11670125,K02355.01,Kepler-1206 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,1.217000383,2.865E-6,-2.865E-6,132.03128,0.00193,-0.00193,0.028,0.422,-0.028,1.3285,0.0701,-0.0701,459.8,21.6,-21.6,1.58,0.11,-0.15,1314.0,,,707.61,203.68,-194.33,26.5,1,q1_q17_dr25_tce,4859.0,145.0,-145.0,4.545,0.072,-0.039,0.757,0.053,-0.072,295.93842,49.791142,15.975
11461844,K02356.01,Kepler-1207 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,13.6823798,1.059E-4,-1.059E-4,139.18611,0.00598,-0.00598,0.595,0.029,-0.47,4.153,0.176,-0.176,179.6,12.2,-12.2,1.43,0.44,-0.17,802.0,,,97.74,87.21,-32.66,17.0,1,q1_q17_dr25_tce,6102.0,165.0,-220.0,4.457,0.054,-0.216,1.026,0.312,-0.125,295.06424,49.35899,14.5
9351920,K02129.01,Kepler-1111 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.79618433,3.07E-5,-3.07E-5,135.67645,0.00305,-0.00305,0.05,0.4,-0.05,3.3781,0.0894,-0.0894,286.3,12.0,-12.0,1.77,0.48,-0.17,938.0,,,183.26,143.41,-52.77,27.0,1,q1_q17_dr25_tce,6142.0,147.0,-203.0,4.456,0.046,-0.184,1.046,0.286,-0.102,295.46338,45.81274,15.159
2161536,K02130.01,Kepler-1798 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.85592593,6.43E-5,-6.43E-5,138.26808,0.00351,-0.00351,0.038,0.41,-0.038,2.309,0.117,-0.117,871.5,51.9,-51.9,1.7,0.08,-0.1,408.0,,,6.52,1.18,-1.2,19.5,1,q1_q17_dr25_tce,3967.0,79.0,-79.0,4.674,0.032,-0.017,0.587,0.026,-0.035,291.7262,37.5289,15.661
10549023,K02131.01,Kepler-1112 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.36270451,6.904E-5,-6.904E-5,141.435,0.00432,-0.00432,0.272,0.18,-0.272,4.564,0.119,-0.119,349.4,15.1,-15.1,2.31,0.66,-0.29,918.0,,,167.88,138.53,-55.2,26.8,1,q1_q17_dr25_tce,6643.0,161.0,-221.0,4.357,0.069,-0.173,1.216,0.35,-0.15,296.96881,47.751492,14.612
9661979,K02132.01,Kepler-1681 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,69.8956789,5.243E-4,-5.243E-4,160.66805,0.00613,-0.00613,0.872,0.064,-0.584,5.276,0.182,-0.182,548.4,28.7,-28.7,3.04,0.62,-0.51,442.0,,,8.99,4.87,-3.09,21.9,1,q1_q17_dr25_tce,5390.0,80.0,-72.0,4.303,0.17,-0.155,1.104,0.227,-0.185,296.69727,46.371712,14.552
8219268,K02133.01,Kepler-91 b,CONFIRMED,CANDIDATE,0.059,0,0,0,0,6.24667547,2.787E-5,-2.787E-5,136.38688,0.00364,-0.00364,0.877,0.023,-0.587,11.261,0.192,-0.192,396.8,7.1,-7.1,14.93,1.34,-1.22,1902.0,,,3095.83,823.53,-606.19,63.6,1,q1_q17_dr25_tce,4604.0,74.0,-54.0,2.936,0.013,-0.012,6.221,0.559,-0.509,285.67288,44.11673,12.495
10531955,K02208.01,Kepler-1141 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,2.344512589,5.694E-6,-5.694E-6,132.87316,0.00217,-0.00217,0.803,0.003,-0.572,1.4116,0.0603,-0.0603,58.9,3.2,-3.2,0.97,0.14,-0.13,1471.0,,,1106.25,459.81,-339.72,21.9,1,q1_q17_dr25_tce,5821.0,104.0,-116.0,4.328,0.126,-0.115,1.132,0.168,-0.151,290.54364,47.725887,12.589
4833421,K00232.02,Kepler-122 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.766165573,7.619E-6,-7.619E-6,134.01725,0.00107,-0.00107,0.017,0.307,-0.017,3.8314,0.0296,-0.0296,364.8,5.9,-5.9,2.27,0.36,-0.36,1159.0,,,426.48,193.4,-148.09,65.6,2,q1_q17_dr25_tce,6038.0,121.0,-121.0,4.284,0.137,-0.112,1.191,0.189,-0.189,291.11188,39.949108,14.247
8168187,K02209.01,Kepler-1142 b,CONFIRMED,CANDIDATE,0.988,0,0,0,0,18.3027235,1.492E-4,-1.492E-4,142.89166,0.00641,-0.00641,0.742,0.165,-0.507,8.262,0.217,-0.217,186.7,8.3,-8.3,2.72,0.65,-0.44,902.0,,,156.71,99.65,-52.0,24.7,1,q1_q17_dr25_tce,5528.0,88.0,-77.0,3.892,0.12,-0.12,1.839,0.44,-0.293,292.71445,44.082329,14.31
4142847,K02210.01,Kepler-1143 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.888904439,7.104E-6,-7.104E-6,132.15271,0.00186,-0.00186,0.77,0.007,-0.558,1.6043,0.0622,-0.0622,402.2,19.8,-19.8,1.68,0.1,-0.06,976.0,,,215.06,39.46,-29.01,23.7,2,q1_q17_dr25_tce,4895.0,78.0,-78.0,4.589,0.018,-0.046,0.759,0.041,-0.03,287.30283,39.289688,15.195
10203349,K02212.01,Kepler-1144 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,17.14648756,8.658E-5,-8.658E-5,140.66122,0.00459,-0.00459,0.918,0.025,-0.646,4.2354,0.073,-0.073,440.3,17.9,-17.9,3.64,0.55,-0.84,811.0,,,102.24,41.97,-44.62,28.3,1,q1_q17_dr25_tce,5559.0,83.0,-72.0,4.127,0.21,-0.09,1.412,0.216,-0.324,290.04327,47.25798,14.941
9718066,K02287.01,Kepler-378 b,CONFIRMED,CANDIDATE,0.199,0,0,0,0,16.09227518,6.165E-5,-6.165E-5,142.51659,0.00331,-0.00331,0.932,0.027,-0.654,2.1072,0.095,-0.095,128.5,8.0,-8.0,0.98,0.09,-0.02,503.0,,,15.15,4.04,-1.88,18.1,1,q1_q17_dr25_tce,4657.0,93.0,-93.0,4.641,0.012,-0.048,0.67,0.055,-0.017,294.94858,46.438641,12.485
3867615,K02289.01,Kepler-379 c,CONFIRMED,CANDIDATE,0.944,0,0,0,0,62.7843981,4.231E-4,-4.231E-4,157.30698,0.00453,-0.00453,0.272,0.171,-0.272,4.81,0.143,-0.143,325.0,16.4,-16.4,2.28,0.39,-0.32,530.0,,,18.7,9.11,-6.06,21.1,1,q1_q17_dr25_tce,6053.0,121.0,-133.0,4.279,0.12,-0.12,1.26,0.217,-0.177,295.70111,38.945831,13.358
12121570,K02290.01,Kepler-1816 b,CONFIRMED,CANDIDATE,0.97,0,0,0,0,91.500873,5.231E-4,-5.231E-4,165.67309,0.00493,-0.00493,0.032,0.405,-0.032,4.842,0.126,-0.126,704.8,35.8,-35.8,1.82,0.13,-0.07,310.0,,,2.18,0.53,-0.32,22.6,1,q1_q17_dr25_tce,5051.0,111.0,-90.0,4.628,0.017,-0.052,0.706,0.047,-0.03,296.85101,50.698929,14.447
8410415,K02291.01,Kepler-1817 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,44.2993483,2.664E-4,-2.664E-4,141.28194,0.00497,-0.00497,0.614,0.346,-0.389,4.298,0.146,-0.146,797.9,38.7,-38.7,2.68,0.22,-0.21,463.0,,,10.85,2.66,-2.18,23.2,1,q1_q17_dr25_tce,5316.0,85.0,-74.0,4.459,0.077,-0.063,0.915,0.074,-0.074,282.03329,44.478008,15.115
7987866,K02363.01,Kepler-1832 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.13877646,1.164E-5,-1.164E-5,133.65614,0.00338,-0.00338,0.436,0.026,-0.436,1.6663,0.0922,-0.0922,174.1,10.3,-10.3,0.97,0.13,-0.11,1022.0,,,257.32,114.36,-76.04,20.2,1,q1_q17_dr25_tce,5242.0,157.0,-157.0,4.556,0.09,-0.099,0.722,0.096,-0.078,299.85184,43.732182,14.364
11560897,K02365.01,Kepler-430 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,35.9682692,1.496E-4,-1.496E-4,138.66885,0.00345,-0.00345,0.883,0.055,-0.595,2.839,0.108,-0.108,269.7,14.4,-14.4,2.95,0.49,-0.61,674.0,,,48.68,21.3,-19.51,21.0,1,q1_q17_dr25_tce,5883.0,79.0,-79.0,4.149,0.176,-0.095,1.529,0.256,-0.313,292.80865,49.579441,13.848
11342416,K02366.01,Kepler-1209 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,25.3690868,1.467E-4,-1.467E-4,143.68699,0.00497,-0.00497,0.845,0.099,-0.585,4.746,0.118,-0.118,110.1,5.8,-5.8,1.67,0.29,-0.28,755.0,,,76.9,36.94,-28.39,21.6,1,q1_q17_dr25_tce,6126.0,123.0,-136.0,4.224,0.13,-0.117,1.406,0.238,-0.238,287.5849,49.154789,12.476
9086251,K02367.01,Kepler-1833 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,6.89213244,3.308E-5,-3.308E-5,131.63179,0.00393,-0.00393,0.541,0.04,-0.446,1.725,0.114,-0.114,82.0,6.0,-6.0,1.35,0.23,-0.19,1177.0,,,454.45,214.98,-147.11,17.3,1,q1_q17_dr25_tce,6164.0,110.0,-135.0,4.227,0.11,-0.11,1.446,0.248,-0.203,290.87137,45.410301,12.618
4254466,K02134.01,Kepler-1113 b,CONFIRMED,CANDIDATE,0.912,0,0,0,0,42.3006282,2.167E-4,-2.167E-4,168.77783,0.00372,-0.00372,0.269,0.2,-0.269,4.372,0.135,-0.135,507.9,24.9,-24.9,2.54,0.44,-0.27,558.0,,,22.94,10.04,-5.66,23.8,1,q1_q17_dr25_tce,5852.0,70.0,-88.0,4.353,0.095,-0.116,1.129,0.193,-0.119,289.40671,39.33884,14.766
9904006,K02135.01,Kepler-361 c,CONFIRMED,CANDIDATE,0.979,0,0,0,0,55.1866213,3.462E-4,-3.462E-4,180.75953,0.00549,-0.00549,0.225,0.215,-0.225,9.133,0.168,-0.168,375.5,10.9,-10.9,2.47,0.46,-0.35,568.0,,,24.56,12.61,-7.95,36.2,1,q1_q17_dr25_tce,6178.0,111.0,-135.0,4.269,0.125,-0.125,1.267,0.237,-0.178,296.80344,46.74115,13.573
9364609,K02137.01,Kepler-1114 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,14.97436238,4.734E-5,-4.734E-5,141.50057,0.00265,-0.00265,0.092,0.358,-0.092,2.4461,0.084,-0.084,265.4,12.5,-12.5,1.28,0.09,-0.09,631.0,,,37.53,9.08,-7.67,24.9,1,q1_q17_dr25_tce,5311.0,106.0,-106.0,4.532,0.055,-0.05,0.8,0.057,-0.057,299.23694,45.834702,13.747
7457296,K02213.01,Kepler-1145 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.97076603,1.113E-5,-1.113E-5,134.63962,0.00232,-0.00232,0.775,0.17,-0.542,1.814,0.07,-0.07,349.2,17.3,-17.3,1.6,0.19,-0.18,958.0,,,198.43,77.8,-60.0,23.9,1,q1_q17_dr25_tce,5178.0,153.0,-153.0,4.521,0.085,-0.076,0.778,0.088,-0.088,295.30817,43.044411,15.443
10328458,K02214.01,Kepler-1146 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,2.352273912,8.087E-6,-8.087E-6,131.80267,0.00262,-0.00262,0.095,0.359,-0.095,1.7389,0.0873,-0.0873,318.6,18.9,-18.9,1.29,0.1,-0.08,1019.0,,,255.03,78.68,-57.05,20.4,1,q1_q17_dr25_tce,4816.0,143.0,-143.0,4.608,0.02,-0.06,0.748,0.059,-0.048,286.71661,47.425629,15.848
4248120,K02216.01,Kepler-1808 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,23.34036251,9.674E-5,-9.674E-5,136.20727,0.00354,-0.00354,0.25,0.206,-0.25,2.054,0.111,-0.111,615.1,40.1,-40.1,2.21,0.53,-0.36,601.0,,,30.94,22.86,-11.71,18.2,1,q1_q17_dr25_tce,5530.0,165.0,-165.0,4.425,0.153,-0.187,0.892,0.217,-0.145,287.29251,39.383221,15.23
8321314,K02293.01,Kepler-1683 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,15.03366411,6.423E-5,-6.423E-5,144.98055,0.00349,-0.00349,0.01,0.427,-0.01,3.272,0.103,-0.103,374.9,19.9,-19.9,1.7,0.21,-0.08,669.0,,,47.32,15.67,-6.57,22.2,1,q1_q17_dr25_tce,5523.0,74.0,-82.0,4.526,0.026,-0.111,0.891,0.11,-0.039,298.45013,44.284012,14.837
11498128,K02296.01,Kepler-1177 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,106.247882,0.001904,-0.001904,135.7435,0.0125,-0.0125,0.586,0.001,-0.489,13.78,0.374,-0.374,397.4,18.7,-18.7,2.01,0.27,-0.19,377.0,,,4.75,1.87,-1.14,24.0,1,q1_q17_dr25_tce,5679.0,101.0,-112.0,4.435,0.076,-0.104,0.972,0.135,-0.09,286.67145,49.406288,14.552
8041216,K00237.01,Kepler-500 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,8.508333104,9.705E-6,-9.705E-6,134.785645,9.65E-4,-9.65E-4,0.004,0.413,-0.004,3.4559,0.0353,-0.0353,646.5,8.2,-8.2,2.6,0.37,-0.28,909.0,,,161.66,65.86,-42.15,93.4,1,q1_q17_dr25_tce,5767.0,104.0,-115.0,4.396,0.09,-0.11,1.03,0.149,-0.108,295.95135,43.852051,14.176
11824786,K02371.01,Kepler-1212 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,12.94123564,7.239E-5,-7.239E-5,139.89901,0.00484,-0.00484,0.028,0.404,-0.028,4.636,0.133,-0.133,328.8,17.6,-17.6,1.7,0.53,-0.17,795.0,,,94.29,86.83,-27.77,22.1,1,q1_q17_dr25_tce,6119.0,182.0,-200.0,4.497,0.052,-0.208,0.938,0.288,-0.096,296.85342,50.03735,15.012
12254909,K02372.01,Kepler-1213 b,CONFIRMED,CANDIDATE,0.997,0,0,0,0,5.349791,2.509E-5,-2.509E-5,133.8836,0.00412,-0.00412,0.867,0.007,-0.602,4.279,0.116,-0.116,88.8,4.4,-4.4,1.29,0.21,-0.11,1156.0,,,422.79,192.78,-99.31,23.3,1,q1_q17_dr25_tce,6074.0,108.0,-145.0,4.368,0.051,-0.11,1.183,0.195,-0.097,289.48581,50.94416,13.386
9364290,K02374.01,Kepler-382 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,5.26211833,2.75E-5,-2.75E-5,136.37566,0.00403,-0.00403,0.71,0.012,-0.521,3.244,0.12,-0.12,194.5,10.5,-10.5,1.95,0.31,-0.41,1166.0,,,436.61,181.9,-179.52,20.3,1,q1_q17_dr25_tce,5587.0,75.0,-75.0,4.188,0.188,-0.101,1.309,0.208,-0.277,299.13617,45.86993,14.623
9364290,K02374.02,Kepler-382 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,12.1628195,6.256E-5,-6.256E-5,137.52402,0.00423,-0.00423,0.971,0.017,-0.685,2.3161,0.0877,-0.0877,306.3,23.2,-23.2,3.14,0.5,-0.66,882.0,,,142.77,59.49,-58.7,15.2,2,q1_q17_dr25_tce,5587.0,75.0,-75.0,4.188,0.188,-0.101,1.309,0.208,-0.277,299.13617,45.86993,14.623
5022828,K02138.01,Kepler-1115 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,23.5541012,1.812E-4,-1.812E-4,144.21486,0.00549,-0.00549,0.536,0.389,-0.328,7.3,0.159,-0.159,95.2,3.7,-3.7,2.33,0.86,-0.7,1381.0,,,859.63,961.81,-508.02,29.9,1,q1_q17_dr25_tce,9565.0,302.0,-416.0,4.088,0.171,-0.209,2.286,0.841,-0.688,294.99176,40.144409,11.98
8233702,K02140.01,Kepler-1116 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,41.6977582,1.891E-4,-1.891E-4,134.24608,0.00368,-0.00368,0.018,0.377,-0.018,5.513,0.112,-0.112,684.8,28.6,-28.6,2.26,0.6,-0.21,488.0,,,13.45,10.62,-3.57,27.7,1,q1_q17_dr25_tce,5730.0,153.0,-170.0,4.545,0.035,-0.184,0.87,0.234,-0.078,291.93365,44.115501,15.265
